day_of_week,is_weekend,month,menu_category,is_festival,festival_type,is_poya_day,temperature_avg,rainfall_mm,is_heavy_rain,supplier_invoice_qty,daily_demand_qty
0,0,2,3,0,2,0,32.1,1.1,0,107,77
0,0,2,1,0,2,0,32.3,1.0,0,179,162
0,0,2,2,0,2,0,32.7,6.3,0,119,95
0,0,2,4,0,2,0,26.5,5.3,0,147,117
0,0,2,0,0,2,0,27.1,4.4,0,89,68
2,1,2,4,0,2,0,27.1,10.8,0,168,176
2,1,2,2,0,2,0,27.9,3.6,0,90,93
2,1,2,0,0,2,0,31.5,6.3,0,160,158
2,1,2,3,0,2,0,30.5,2.4,0,154,168
2,1,2,1,0,2,0,27.9,2.4,0,180,198
3,1,2,3,0,2,0,32.1,3.0,0,178,174
3,1,2,1,0,2,0,27.9,2.5,0,95,103
3,1,2,2,0,2,0,27.7,9.2,0,137,134
3,1,2,4,0,2,0,26.1,1.3,0,159,171
3,1,2,0,0,2,0,26.9,3.7,0,162,155
1,0,2,3,0,2,0,27.7,10.3,0,166,131
1,0,2,1,0,2,0,29.0,3.9,0,142,107
1,0,2,2,0,2,0,31.6,0.2,0,142,122
1,0,2,4,0,2,0,29.9,5.4,0,166,127
1,0,2,0,0,2,0,28.8,2.5,0,145,125
5,0,2,0,0,2,0,32.2,0.0,0,132,125
5,0,2,4,0,2,0,28.2,7.3,0,126,96
5,0,2,3,0,2,0,26.1,4.2,0,138,106
5,0,2,1,0,2,0,26.3,20.9,1,152,120
5,0,2,2,0,2,0,30.8,0.5,0,123,96
6,0,2,3,0,2,0,33.0,0.8,0,158,113
6,0,2,1,0,2,0,26.2,1.1,0,191,180
6,0,2,2,0,2,0,31.1,1.0,0,146,117
6,0,2,4,0,2,0,27.3,2.9,0,135,105
6,0,2,0,0,2,0,28.3,0.0,0,171,125
4,0,2,3,0,2,0,31.4,2.7,0,165,152
4,0,2,1,0,2,0,28.9,2.6,0,95,68
4,0,2,2,0,2,0,29.4,0.8,0,161,124
4,0,2,4,0,2,0,29.2,4.5,0,182,162
4,0,2,0,0,2,0,26.0,10.0,0,188,161
0,0,2,4,0,2,0,26.5,1.5,0,162,118
0,0,2,0,0,2,0,32.7,8.8,0,143,121
0,0,2,2,0,2,0,31.0,5.6,0,85,70
0,0,2,3,0,2,0,30.7,0.5,0,82,71
0,0,2,1,0,2,0,29.3,3.4,0,113,105
2,1,2,3,0,2,0,29.6,1.5,0,85,79
2,1,2,1,0,2,0,30.1,5.2,0,105,115
2,1,2,2,0,2,0,29.5,2.3,0,175,150
2,1,2,4,0,2,0,32.0,2.5,0,171,158
2,1,2,0,0,2,0,32.3,6.8,0,130,124
3,1,2,3,0,2,0,31.2,0.4,0,105,118
3,1,2,1,0,2,0,30.6,2.4,0,179,177
3,1,2,2,0,2,0,27.6,2.1,0,140,131
3,1,2,4,0,2,0,29.4,2.6,0,146,149
3,1,2,0,0,2,0,28.7,2.8,0,105,117
1,0,2,0,0,2,0,28.1,2.7,0,174,139
1,0,2,4,0,2,0,26.9,2.9,0,157,146
1,0,2,2,0,2,0,29.3,1.2,0,162,128
1,0,2,3,0,2,0,26.8,5.7,0,80,60
1,0,2,1,0,2,0,31.7,3.1,0,120,91
5,0,2,3,0,2,0,28.7,6.3,0,167,155
5,0,2,1,0,2,0,32.1,0.3,0,85,63
5,0,2,2,0,2,0,30.3,3.3,0,136,99
5,0,2,4,0,2,0,26.1,3.2,0,158,120
5,0,2,0,0,2,0,26.9,1.4,0,165,126
6,0,2,3,0,2,1,32.0,3.2,0,192,180
6,0,2,1,0,2,1,29.0,0.0,0,172,153
6,0,2,2,0,2,1,28.0,8.7,0,107,88
6,0,2,4,0,2,1,30.3,8.1,0,137,122
6,0,2,0,0,2,1,32.8,6.0,0,191,139
4,0,2,4,0,2,1,30.4,2.0,0,160,114
4,0,2,2,0,2,1,32.0,9.8,0,129,120
4,0,2,0,0,2,1,26.3,5.1,0,92,82
4,0,2,3,0,2,1,29.7,1.3,0,181,129
4,0,2,1,0,2,1,29.4,3.1,0,144,130
0,0,2,3,0,2,0,28.3,6.8,0,149,104
0,0,2,1,0,2,0,31.6,0.3,0,126,90
0,0,2,2,0,2,0,29.1,2.4,0,148,108
0,0,2,4,0,2,0,26.9,0.6,0,121,98
0,0,2,0,0,2,0,32.1,1.4,0,139,124
2,1,2,3,0,2,0,32.9,4.3,0,104,89
2,1,2,1,0,2,0,27.0,3.9,0,120,119
2,1,2,2,0,2,0,29.8,1.3,0,126,127
2,1,2,4,0,2,0,28.4,13.1,0,85,74
2,1,2,0,0,2,0,29.4,0.7,0,185,205
3,1,2,0,0,2,0,29.1,5.9,0,90,85
3,1,2,2,0,2,0,30.7,0.3,0,129,141
3,1,2,4,0,2,0,28.1,6.2,0,129,114
3,1,2,3,0,2,0,30.6,1.7,0,129,133
3,1,2,1,0,2,0,26.9,2.3,0,115,109
1,0,2,3,0,2,0,26.5,18.2,0,197,168
1,0,2,1,0,2,0,26.8,1.5,0,152,116
1,0,2,2,0,2,0,29.7,2.6,0,140,105
1,0,2,4,0,2,0,31.7,5.4,0,140,124
1,0,2,0,0,2,0,27.3,3.4,0,111,93
5,0,2,3,0,2,0,27.3,0.2,0,140,110
5,0,2,1,0,2,0,27.6,0.2,0,170,127
5,0,2,2,0,2,0,32.7,0.6,0,163,130
5,0,2,4,0,2,0,30.9,2.7,0,188,138
5,0,2,0,0,2,0,26.9,3.9,0,196,172
6,0,2,0,0,2,0,27.4,5.3,0,164,135
6,0,2,4,0,2,0,30.9,2.4,0,179,143
6,0,2,3,0,2,0,32.6,1.6,0,192,135
6,0,2,1,0,2,0,27.1,16.8,0,179,156
6,0,2,2,0,2,0,27.2,5.0,0,198,182
4,0,2,3,0,2,0,30.1,0.8,0,95,83
4,0,2,1,0,2,0,29.6,1.4,0,121,94
4,0,2,2,0,2,0,27.8,0.7,0,109,87
4,0,2,4,0,2,0,30.1,0.4,0,188,155
4,0,2,0,0,2,0,31.4,7.4,0,81,71
0,0,2,4,0,2,0,31.7,0.6,0,169,147
0,0,2,2,0,2,0,31.7,3.1,0,171,151
0,0,2,0,0,2,0,27.7,0.3,0,174,128
0,0,2,3,0,2,0,28.3,0.4,0,159,112
0,0,2,1,0,2,0,28.4,5.1,0,110,78
2,1,2,3,0,2,0,29.3,2.8,0,186,168
2,1,2,1,0,2,0,30.7,14.1,0,134,115
2,1,2,2,0,2,0,26.6,2.3,0,124,114
2,1,2,4,0,2,0,31.8,2.7,0,161,177
2,1,2,0,0,2,0,28.1,0.9,0,111,117
3,1,2,3,0,2,0,27.4,4.7,0,107,103
3,1,2,1,0,2,0,29.3,1.8,0,96,102
3,1,2,2,0,2,0,26.4,8.8,0,102,94
3,1,2,4,0,2,0,29.2,0.9,0,174,189
3,1,2,0,0,2,0,31.9,2.9,0,162,147
1,0,2,4,0,2,0,26.8,3.1,0,120,98
1,0,2,2,0,2,0,31.9,5.7,0,147,127
1,0,2,0,0,2,0,30.7,2.8,0,108,103
1,0,2,3,0,2,0,28.0,0.5,0,169,121
1,0,2,1,0,2,0,26.9,4.1,0,101,90
5,0,2,0,0,2,0,31.7,0.2,0,159,112
5,0,2,4,0,2,0,31.8,7.2,0,118,92
5,0,2,3,0,2,0,30.3,2.1,0,140,109
5,0,2,1,0,2,0,33.0,7.5,0,192,178
5,0,2,2,0,2,0,28.6,1.9,0,156,143
6,0,2,3,0,2,0,30.1,4.8,0,131,114
6,0,2,1,0,2,0,26.1,8.2,0,82,59
6,0,2,2,0,2,0,26.4,5.2,0,162,134
6,0,2,4,0,2,0,28.8,4.5,0,176,159
6,0,2,0,0,2,0,32.7,8.6,0,150,109
4,0,2,4,0,2,0,32.8,1.3,0,117,98
4,0,2,2,0,2,0,27.5,4.4,0,131,108
4,0,2,0,0,2,0,32.6,2.1,0,133,122
4,0,2,3,0,2,0,28.8,1.6,0,109,84
4,0,2,1,0,2,0,27.5,3.7,0,176,161
0,0,3,3,0,2,0,29.9,0.8,0,95,90
0,0,3,1,0,2,0,26.2,0.5,0,166,136
0,0,3,2,0,2,0,28.4,3.2,0,144,129
0,0,3,4,0,2,0,26.4,1.8,0,88,76
0,0,3,0,0,2,0,32.7,10.7,0,82,72
2,1,3,0,0,2,0,32.1,5.9,0,99,113
2,1,3,3,0,2,0,27.9,7.5,0,81,74
2,1,3,1,0,2,0,26.6,0.5,0,126,111
2,1,3,2,0,2,0,29.2,2.7,0,164,177
2,1,3,4,0,2,0,28.5,2.1,0,88,82
3,1,3,4,0,2,0,29.1,0.8,0,124,113
3,1,3,0,0,2,0,30.0,6.9,0,189,196
3,1,3,2,0,2,0,29.5,7.7,0,160,165
3,1,3,3,0,2,0,27.2,0.2,0,168,154
3,1,3,1,0,2,0,31.8,4.9,0,130,132
1,0,3,3,0,2,0,26.8,5.1,0,134,107
1,0,3,1,0,2,0,28.4,7.1,0,136,123
1,0,3,2,0,2,0,26.3,1.8,0,163,139
1,0,3,4,0,2,0,30.9,1.4,0,143,106
1,0,3,0,0,2,0,30.1,5.0,0,159,136
5,0,3,3,0,2,0,31.1,1.9,0,101,71
5,0,3,1,0,2,0,26.8,3.1,0,124,100
5,0,3,2,0,2,0,31.1,3.0,0,80,65
5,0,3,4,0,2,0,32.6,0.2,0,159,147
5,0,3,0,0,2,0,26.8,18.5,0,140,111
6,0,3,0,0,2,0,32.3,2.0,0,95,77
6,0,3,4,0,2,0,31.6,3.7,0,132,98
6,0,3,1,0,2,0,27.2,3.5,0,112,104
6,0,3,3,0,2,0,27.6,5.3,0,134,116
6,0,3,2,0,2,0,31.9,7.5,0,159,146
4,0,3,3,0,2,0,28.2,5.5,0,143,134
4,0,3,1,0,2,0,27.3,4.5,0,91,67
4,0,3,2,0,2,0,30.8,2.9,0,129,102
4,0,3,4,0,2,0,27.0,2.1,0,108,96
4,0,3,0,0,2,0,29.4,3.7,0,177,163
0,0,3,3,0,2,0,31.9,8.6,0,182,142
0,0,3,1,0,2,0,30.4,0.2,0,133,123
0,0,3,2,0,2,0,32.8,0.2,0,134,103
0,0,3,4,0,2,0,27.2,4.7,0,166,121
0,0,3,0,0,2,0,29.4,4.6,0,175,126
2,1,3,0,0,2,0,27.9,4.1,0,145,158
2,1,3,4,0,2,0,31.9,1.4,0,109,103
2,1,3,2,0,2,0,29.3,4.1,0,86,91
2,1,3,3,0,2,0,27.0,0.3,0,156,169
2,1,3,1,0,2,0,31.7,0.8,0,196,204
3,1,3,3,0,2,0,28.9,5.8,0,111,112
3,1,3,1,0,2,0,32.2,3.0,0,199,198
3,1,3,2,0,2,0,32.5,3.0,0,84,72
3,1,3,4,0,2,0,26.4,11.1,0,150,152
3,1,3,0,0,2,0,29.9,5.4,0,109,117
1,0,3,4,0,2,0,31.9,9.1,0,176,135
1,0,3,2,0,2,0,30.2,11.0,0,120,98
1,0,3,0,0,2,0,33.0,5.6,0,170,143
1,0,3,3,0,2,0,31.2,1.5,0,181,159
1,0,3,1,0,2,0,30.0,5.4,0,174,133
5,0,3,3,0,2,0,30.9,6.4,0,162,136
5,0,3,1,0,2,0,31.3,3.1,0,174,126
5,0,3,2,0,2,0,28.3,2.3,0,125,101
5,0,3,4,0,2,0,26.5,12.3,0,106,93
5,0,3,0,0,2,0,27.0,4.1,0,130,109
6,0,3,3,0,2,0,32.5,0.0,0,101,85
6,0,3,1,0,2,0,32.5,0.2,0,134,108
6,0,3,2,0,2,0,32.5,3.1,0,87,65
6,0,3,4,0,2,0,32.7,1.9,0,81,58
6,0,3,0,0,2,0,30.4,9.8,0,138,122
4,0,3,4,0,2,1,30.6,0.7,0,88,80
4,0,3,2,0,2,1,29.1,0.2,0,140,109
4,0,3,0,0,2,1,32.2,2.9,0,121,107
4,0,3,3,0,2,1,30.1,0.7,0,123,91
4,0,3,1,0,2,1,31.2,1.4,0,111,88
0,0,3,3,0,2,1,27.8,8.5,0,149,125
0,0,3,1,0,2,1,26.1,0.3,0,92,73
0,0,3,2,0,2,1,31.0,4.3,0,96,80
0,0,3,4,0,2,1,31.5,7.3,0,92,81
0,0,3,0,0,2,1,29.5,4.9,0,144,112
2,1,3,3,0,2,0,32.5,1.0,0,153,144
2,1,3,1,0,2,0,31.6,9.1,0,92,103
2,1,3,2,0,2,0,30.4,1.4,0,123,104
2,1,3,4,0,2,0,32.6,2.7,0,162,178
2,1,3,0,0,2,0,29.5,4.5,0,98,90
3,1,3,0,0,2,0,31.0,7.7,0,123,134
3,1,3,4,0,2,0,30.7,1.5,0,148,129
3,1,3,2,0,2,0,27.3,1.3,0,103,101
3,1,3,3,0,2,0,32.7,3.7,0,170,180
3,1,3,1,0,2,0,26.0,11.0,0,134,140
1,0,3,3,0,2,0,27.7,2.1,0,194,141
1,0,3,1,0,2,0,29.0,1.0,0,180,152
1,0,3,2,0,2,0,30.4,4.2,0,186,157
1,0,3,4,0,2,0,28.5,1.9,0,118,104
1,0,3,0,0,2,0,29.9,7.7,0,155,145
5,0,3,3,0,2,0,28.4,3.3,0,104,83
5,0,3,1,0,2,0,26.9,6.7,0,197,181
5,0,3,2,0,2,0,27.1,2.4,0,180,167
5,0,3,4,0,2,0,31.9,2.5,0,184,155
5,0,3,0,0,2,0,29.1,0.3,0,81,70
6,0,3,4,0,2,0,28.9,2.1,0,156,135
6,0,3,2,0,2,0,27.8,7.2,0,162,133
6,0,3,0,0,2,0,32.2,2.1,0,174,130
6,0,3,3,0,2,0,31.9,1.0,0,133,110
6,0,3,1,0,2,0,26.8,0.1,0,173,149
4,0,3,3,0,2,0,26.1,3.9,0,85,67
4,0,3,1,0,2,0,27.3,2.2,0,147,116
4,0,3,2,0,2,0,26.1,7.3,0,186,165
4,0,3,4,0,2,0,28.3,3.8,0,158,132
4,0,3,0,0,2,0,30.6,2.0,0,83,66
0,0,3,3,0,2,0,28.9,5.5,0,169,142
0,0,3,1,0,2,0,32.2,0.4,0,197,174
0,0,3,2,0,2,0,28.7,11.6,0,180,144
0,0,3,4,0,2,0,27.1,2.8,0,198,142
0,0,3,0,0,2,0,31.0,2.6,0,182,160
2,1,3,0,0,2,0,28.9,3.1,0,80,84
2,1,3,4,0,2,0,31.7,0.4,0,159,176
2,1,3,3,0,2,0,29.4,1.2,0,131,126
2,1,3,1,0,2,0,28.3,6.1,0,166,179
2,1,3,2,0,2,0,26.3,19.4,0,167,155
3,1,3,3,0,2,0,30.3,5.9,0,105,92
3,1,3,1,0,2,0,26.8,2.1,0,176,171
3,1,3,2,0,2,0,32.8,0.2,0,198,222
3,1,3,4,0,2,0,27.8,7.7,0,106,109
3,1,3,0,0,2,0,26.7,0.4,0,179,192
1,0,3,3,0,2,0,30.2,1.6,0,85,69
1,0,3,1,0,2,0,26.8,1.7,0,140,111
1,0,3,2,0,2,0,29.3,1.8,0,89,77
1,0,3,4,0,2,0,27.5,0.6,0,135,99
1,0,3,0,0,2,0,30.4,5.2,0,134,116
5,0,3,4,0,2,0,28.2,0.6,0,147,136
5,0,3,0,0,2,0,26.9,0.1,0,109,93
5,0,3,2,0,2,0,31.8,0.7,0,141,130
5,0,3,3,0,2,0,28.4,0.8,0,105,89
5,0,3,1,0,2,0,26.4,9.0,0,159,138
6,0,3,3,0,2,0,32.6,1.1,0,173,149
6,0,3,1,0,2,0,27.1,9.5,0,122,113
6,0,3,2,0,2,0,28.5,2.1,0,120,106
6,0,3,4,0,2,0,31.0,0.9,0,172,153
6,0,3,0,0,2,0,29.1,1.5,0,143,128
4,0,3,3,0,2,0,31.5,2.4,0,133,115
4,0,3,1,0,2,0,27.0,4.6,0,100,77
4,0,3,2,0,2,0,28.2,0.5,0,177,152
4,0,3,4,0,2,0,27.8,1.4,0,193,140
4,0,3,0,0,2,0,31.0,4.6,0,172,163
0,0,3,0,0,2,0,27.9,5.1,0,185,153
0,0,3,4,0,2,0,30.7,5.9,0,145,131
0,0,3,2,0,2,0,30.7,7.4,0,179,135
0,0,3,3,0,2,0,26.7,2.1,0,131,116
0,0,3,1,0,2,0,27.8,4.7,0,106,76
2,1,3,3,0,2,0,31.9,6.5,0,108,105
2,1,3,1,0,2,0,31.2,1.0,0,163,148
2,1,3,2,0,2,0,29.7,6.6,0,187,193
2,1,3,4,0,2,0,27.7,0.5,0,142,156
2,1,3,0,0,2,0,31.4,1.3,0,181,171
3,1,3,3,0,2,0,32.8,15.6,0,143,161
3,1,3,1,0,2,0,32.2,0.4,0,112,97
3,1,3,2,0,2,0,31.0,0.1,0,151,159
3,1,3,4,0,2,0,29.1,0.5,0,136,153
3,1,3,0,0,2,0,30.9,6.5,0,80,76
1,0,4,4,0,2,0,31.7,0.9,0,166,134
1,0,4,2,0,2,0,32.8,0.1,0,138,105
1,0,4,0,0,2,0,28.9,5.3,0,142,129
1,0,4,3,0,2,0,27.3,4.1,0,165,138
1,0,4,1,0,2,0,30.4,1.2,0,126,94
5,0,4,3,0,2,0,27.7,3.8,0,158,132
5,0,4,1,0,2,0,32.5,12.1,0,96,86
5,0,4,2,0,2,0,31.2,8.9,0,115,99
5,0,4,4,0,2,0,32.7,5.2,0,153,116
5,0,4,0,0,2,0,27.7,1.9,0,195,165
6,0,4,3,0,2,0,32.8,3.0,0,172,160
6,0,4,1,0,2,0,28.9,5.5,0,142,120
6,0,4,2,0,2,0,31.7,17.8,0,93,74
6,0,4,4,0,2,0,32.7,9.7,0,89,67
6,0,4,0,0,2,0,29.5,5.4,0,196,171
4,0,4,0,0,2,0,28.4,0.5,0,169,154
4,0,4,2,0,2,0,31.8,3.6,0,191,148
4,0,4,4,0,2,0,30.4,0.5,0,184,130
4,0,4,3,0,2,0,26.9,6.2,0,121,105
4,0,4,1,0,2,0,28.9,1.3,0,118,92
0,0,4,3,0,2,0,26.2,2.9,0,155,132
0,0,4,1,0,2,0,32.8,1.9,0,165,118
0,0,4,2,0,2,0,28.8,13.3,0,101,81
0,0,4,4,0,2,0,32.1,2.1,0,140,121
0,0,4,0,0,2,0,28.6,12.1,0,149,116
2,1,4,3,0,2,0,32.4,1.5,0,168,153
2,1,4,1,0,2,0,30.7,0.9,0,127,111
2,1,4,2,0,2,0,30.9,2.8,0,113,108
2,1,4,4,0,2,0,28.8,6.1,0,132,130
2,1,4,0,0,2,0,29.4,5.1,0,160,152
3,1,4,0,0,2,0,32.1,1.4,0,186,160
3,1,4,2,0,2,0,29.4,1.4,0,136,126
3,1,4,4,0,2,0,27.7,5.2,0,164,141
3,1,4,3,0,2,0,28.5,0.2,0,98,86
3,1,4,1,0,2,0,32.9,3.9,0,107,116
1,0,4,3,0,2,0,33.0,1.4,0,112,93
1,0,4,1,0,2,0,27.4,1.6,0,89,63
1,0,4,2,0,2,0,26.9,4.8,0,161,121
1,0,4,4,0,2,0,28.6,1.5,0,167,141
1,0,4,0,0,2,0,30.8,3.3,0,175,131
5,0,4,3,0,2,0,28.9,11.1,0,92,74
5,0,4,1,0,2,0,31.4,2.3,0,80,57
5,0,4,2,0,2,0,28.1,0.7,0,163,154
5,0,4,4,0,2,0,32.5,9.1,0,91,72
5,0,4,0,0,2,0,29.5,3.3,0,190,147
6,0,4,2,0,2,0,28.5,0.5,0,165,133
6,0,4,0,0,2,0,30.1,0.4,0,111,85
6,0,4,4,0,2,0,26.0,1.5,0,150,135
6,0,4,1,0,2,0,27.7,1.7,0,169,142
6,0,4,3,0,2,0,31.1,8.2,0,133,99
4,0,4,3,0,2,0,32.4,0.4,0,165,122
4,0,4,1,0,2,0,31.0,4.5,0,103,91
4,0,4,2,0,2,0,29.2,4.6,0,82,62
4,0,4,4,0,2,0,30.1,9.8,0,131,118
4,0,4,0,0,2,0,31.6,5.0,0,195,149
0,0,4,3,0,2,0,33.0,0.4,0,96,91
0,0,4,1,0,2,0,30.3,6.3,0,135,111
0,0,4,2,0,2,0,29.3,9.3,0,110,99
0,0,4,4,0,2,0,26.1,4.3,0,99,81
0,0,4,0,0,2,0,31.7,0.3,0,157,129
2,1,4,0,1,0,0,32.3,4.5,0,91,136
2,1,4,4,1,0,0,28.3,3.5,0,90,119
2,1,4,3,1,0,0,26.9,8.7,0,179,285
2,1,4,1,1,0,0,29.6,2.2,0,88,135
2,1,4,2,1,0,0,27.3,1.0,0,86,142
3,1,4,3,1,0,1,32.8,4.7,0,171,223
3,1,4,1,1,0,1,29.6,7.2,0,178,301
3,1,4,2,1,0,1,30.9,0.9,0,124,200
3,1,4,4,1,0,1,27.8,4.9,0,126,166
3,1,4,0,1,0,1,30.1,5.8,0,194,274
1,0,4,4,0,2,1,26.4,0.4,0,168,147
1,0,4,2,0,2,1,28.1,8.1,0,170,126
1,0,4,0,0,2,1,27.4,2.3,0,173,130
1,0,4,3,0,2,1,28.9,2.8,0,121,115
1,0,4,1,0,2,1,30.5,7.9,0,146,117
5,0,4,3,0,2,0,30.7,4.9,0,100,92
5,0,4,1,0,2,0,29.3,5.5,0,149,120
5,0,4,2,0,2,0,26.9,3.3,0,140,114
5,0,4,4,0,2,0,32.6,2.7,0,193,164
5,0,4,0,0,2,0,30.0,0.7,0,124,92
6,0,4,3,0,2,0,29.3,13.8,0,110,78
6,0,4,1,0,2,0,31.1,8.2,0,113,97
6,0,4,2,0,2,0,31.8,0.2,0,152,125
6,0,4,4,0,2,0,31.3,7.2,0,98,76
6,0,4,0,0,2,0,29.7,0.2,0,168,160
4,0,4,4,0,2,0,29.1,2.0,0,158,132
4,0,4,2,0,2,0,32.0,2.4,0,130,96
4,0,4,0,0,2,0,29.3,1.4,0,90,68
4,0,4,3,0,2,0,31.9,1.8,0,159,129
4,0,4,1,0,2,0,29.6,5.8,0,117,110
0,0,4,3,0,2,0,30.0,2.2,0,97,76
0,0,4,1,0,2,0,30.1,0.3,0,128,98
0,0,4,2,0,2,0,29.4,14.8,0,143,111
0,0,4,4,0,2,0,29.3,12.5,0,188,136
0,0,4,0,0,2,0,32.7,5.0,0,88,63
2,1,4,3,0,2,0,30.0,1.8,0,172,189
2,1,4,1,0,2,0,32.7,2.8,0,121,132
2,1,4,2,0,2,0,31.9,1.8,0,108,98
2,1,4,4,0,2,0,26.0,1.1,0,166,140
2,1,4,0,0,2,0,29.7,1.7,0,123,116
3,1,4,0,0,2,0,32.9,1.5,0,80,68
3,1,4,4,0,2,0,28.9,6.1,0,119,104
3,1,4,1,0,2,0,28.2,0.7,0,120,106
3,1,4,3,0,2,0,29.2,0.6,0,131,145
3,1,4,2,0,2,0,30.0,1.2,0,175,195
1,0,4,3,0,2,0,31.0,0.2,0,104,95
1,0,4,1,0,2,0,32.7,1.1,0,82,64
1,0,4,2,0,2,0,31.1,4.4,0,158,121
1,0,4,4,0,2,0,27.4,4.2,0,104,80
1,0,4,0,0,2,0,30.1,1.2,0,93,85
5,0,4,0,0,2,0,27.9,6.5,0,138,129
5,0,4,3,0,2,0,26.8,6.2,0,86,79
5,0,4,1,0,2,0,30.5,5.2,0,92,86
5,0,4,2,0,2,0,27.0,4.1,0,114,104
5,0,4,4,0,2,0,27.4,5.4,0,124,115
6,0,4,0,0,2,0,28.7,2.7,0,88,71
6,0,4,4,0,2,0,26.6,4.2,0,196,145
6,0,4,2,0,2,0,26.4,9.5,0,138,121
6,0,4,1,0,2,0,26.1,1.0,0,97,69
6,0,4,3,0,2,0,26.7,1.5,0,126,97
4,0,4,3,0,2,0,28.2,0.1,0,180,130
4,0,4,1,0,2,0,29.6,1.1,0,155,112
4,0,4,2,0,2,0,31.6,9.2,0,196,183
4,0,4,4,0,2,0,27.3,15.3,0,147,119
4,0,4,0,0,2,0,27.0,0.1,0,82,66
0,0,4,4,0,2,0,29.2,7.8,0,118,92
0,0,4,2,0,2,0,32.4,1.4,0,164,151
0,0,4,0,0,2,0,27.8,12.5,0,161,123
0,0,4,3,0,2,0,28.2,1.3,0,153,133
0,0,4,1,0,2,0,30.8,6.2,0,96,82
2,1,4,3,0,2,0,28.5,0.7,0,155,150
2,1,4,1,0,2,0,27.1,2.2,0,105,104
2,1,4,2,0,2,0,30.9,3.0,0,100,104
2,1,4,4,0,2,0,30.4,9.6,0,196,188
2,1,4,0,0,2,0,28.8,3.4,0,121,113
3,1,4,3,0,2,0,27.0,8.7,0,163,173
3,1,4,1,0,2,0,30.6,6.8,0,181,196
3,1,4,2,0,2,0,30.6,2.0,0,117,127
3,1,4,4,0,2,0,31.6,7.5,0,172,149
3,1,4,0,0,2,0,32.4,0.4,0,128,123
1,0,4,4,0,2,0,28.0,0.3,0,83,77
1,0,4,2,0,2,0,32.3,4.3,0,199,179
1,0,4,0,0,2,0,29.1,1.3,0,159,129
1,0,4,3,0,2,0,28.8,4.6,0,94,74
1,0,4,1,0,2,0,28.0,1.2,0,184,137
5,0,4,3,0,2,0,27.2,0.9,0,189,173
5,0,4,1,0,2,0,26.5,4.5,0,161,139
5,0,4,2,0,2,0,28.1,1.0,0,161,144
5,0,4,4,0,2,0,32.2,1.0,0,128,115
5,0,4,0,0,2,0,27.0,6.0,0,184,152
6,0,5,3,0,2,0,30.7,7.5,0,82,73
6,0,5,1,0,2,0,30.2,4.3,0,124,104
6,0,5,2,0,2,0,29.7,1.7,0,197,158
6,0,5,4,0,2,0,26.0,2.7,0,105,96
6,0,5,0,0,2,0,27.1,2.4,0,143,123
4,0,5,0,0,2,0,31.9,3.5,0,82,75
4,0,5,4,0,2,0,26.7,0.1,0,196,142
4,0,5,2,0,2,0,32.3,2.0,0,181,170
4,0,5,3,0,2,0,26.6,2.7,0,153,141
4,0,5,1,0,2,0,28.9,9.7,0,80,67
0,0,5,3,0,2,0,26.1,3.7,0,172,135
0,0,5,1,0,2,0,27.8,2.3,0,197,171
0,0,5,2,0,2,0,27.6,0.1,0,188,145
0,0,5,4,0,2,0,31.7,6.4,0,89,74
0,0,5,0,0,2,0,32.2,1.8,0,103,83
2,1,5,3,0,2,0,27.9,1.2,0,136,134
2,1,5,1,0,2,0,28.1,10.5,0,80,84
2,1,5,2,0,2,0,27.5,0.9,0,194,219
2,1,5,4,0,2,0,29.5,0.5,0,104,101
2,1,5,0,0,2,0,29.8,0.9,0,95,107
3,1,5,4,0,2,0,32.6,0.6,0,83,83
3,1,5,2,0,2,0,27.2,4.2,0,161,174
3,1,5,0,0,2,0,26.2,0.7,0,110,97
3,1,5,3,0,2,0,29.4,14.6,0,98,83
3,1,5,1,0,2,0,29.5,3.2,0,89,75
1,0,5,3,0,2,0,31.0,3.1,0,180,167
1,0,5,1,0,2,0,33.0,17.4,0,127,108
1,0,5,2,0,2,0,28.4,3.5,0,83,72
1,0,5,4,0,2,0,28.2,3.7,0,176,142
1,0,5,0,0,2,0,30.6,1.2,0,107,89
5,0,5,3,0,2,0,30.2,13.2,0,187,174
5,0,5,1,0,2,0,28.9,2.5,0,184,167
5,0,5,2,0,2,0,28.3,1.1,0,165,146
5,0,5,4,0,2,0,32.3,8.0,0,165,118
5,0,5,0,0,2,0,31.1,6.6,0,139,122
6,0,5,0,0,2,0,30.7,1.0,0,139,112
6,0,5,4,0,2,0,28.7,8.0,0,91,78
6,0,5,3,0,2,0,31.8,5.4,0,98,89
6,0,5,1,0,2,0,29.7,4.7,0,116,107
6,0,5,2,0,2,0,31.8,4.6,0,81,61
4,0,5,3,0,2,0,27.1,6.6,0,151,123
4,0,5,1,0,2,0,28.7,16.1,0,107,87
4,0,5,2,0,2,0,26.8,2.2,0,190,161
4,0,5,4,0,2,0,28.9,2.3,0,81,72
4,0,5,0,0,2,0,26.2,3.8,0,115,83
0,0,5,3,0,2,0,26.9,0.4,0,81,72
0,0,5,1,0,2,0,27.4,6.0,0,107,101
0,0,5,2,0,2,0,32.0,1.0,0,199,176
0,0,5,4,0,2,0,28.9,5.3,0,173,150
0,0,5,0,0,2,0,29.7,9.2,0,105,89
2,1,5,4,0,2,0,32.8,1.0,0,183,196
2,1,5,0,0,2,0,28.5,6.7,0,195,182
