date,day_of_week,is_weekend,month,menu_category,is_festival,festival_type,is_poya_day,temperature_avg,rainfall_mm,is_heavy_rain,supplier_invoice_qty,daily_demand_qty
2023-03-07,Tuesday,0,3,Kottu,0,None,0,30.3,5.6,0,86,79
2023-03-07,Tuesday,0,3,Short Eats,0,None,0,32.7,2.5,0,110,100
2023-03-07,Tuesday,0,3,Beverages,0,None,0,26.9,1.6,0,109,101
2023-03-08,Wednesday,0,3,Rice & Curry,0,None,0,26.0,3.2,0,156,129
2023-03-08,Wednesday,0,3,Fried Rice,0,None,0,26.0,1.4,0,125,98
2023-03-08,Wednesday,0,3,Kottu,0,None,0,29.9,0.5,0,177,152
2023-03-08,Wednesday,0,3,Short Eats,0,None,0,29.8,6.1,0,149,115
2023-03-08,Wednesday,0,3,Beverages,0,None,0,26.1,2.3,0,177,139
2023-03-09,Thursday,0,3,Rice & Curry,0,None,0,30.4,10.8,0,172,154
2023-03-09,Thursday,0,3,Fried Rice,0,None,0,27.2,5.9,0,147,114
2023-03-09,Thursday,0,3,Kottu,0,None,0,31.0,0.3,0,89,73
2023-03-09,Thursday,0,3,Short Eats,0,None,0,26.4,0.3,0,161,148
2023-03-09,Thursday,0,3,Beverages,0,None,0,32.8,13.9,0,115,99
2023-03-10,Friday,0,3,Rice & Curry,0,None,0,30.2,1.9,0,108,76
2023-03-10,Friday,0,3,Fried Rice,0,None,0,28.3,2.7,0,130,99
2023-03-10,Friday,0,3,Kottu,0,None,0,26.0,0.7,0,177,168
2023-03-10,Friday,0,3,Short Eats,0,None,0,29.0,2.4,0,118,98
2023-03-10,Friday,0,3,Beverages,0,None,0,31.8,1.4,0,111,80
2023-03-11,Saturday,1,3,Rice & Curry,0,None,0,30.8,4.3,0,106,117
2023-03-11,Saturday,1,3,Fried Rice,0,None,0,32.7,0.1,0,172,193
2023-03-11,Saturday,1,3,Kottu,0,None,0,28.9,4.1,0,85,91
2023-03-11,Saturday,1,3,Short Eats,0,None,0,29.1,1.5,0,137,152
2023-03-11,Saturday,1,3,Beverages,0,None,0,27.6,1.0,0,143,157
2023-03-12,Sunday,1,3,Rice & Curry,0,None,0,31.0,3.3,0,187,184
2023-03-12,Sunday,1,3,Fried Rice,0,None,0,32.8,0.8,0,96,83
2023-03-12,Sunday,1,3,Kottu,0,None,0,27.1,2.4,0,129,138
2023-03-12,Sunday,1,3,Short Eats,0,None,0,30.4,0.6,0,132,147
2023-03-12,Sunday,1,3,Beverages,0,None,0,32.8,0.8,0,94,93
2023-03-13,Monday,0,3,Rice & Curry,0,None,0,26.8,0.5,0,187,142
2023-03-13,Monday,0,3,Fried Rice,0,None,0,29.9,1.0,0,139,100
2023-03-13,Monday,0,3,Kottu,0,None,0,30.1,1.3,0,167,135
2023-03-13,Monday,0,3,Short Eats,0,None,0,32.9,0.6,0,100,72
2023-03-13,Monday,0,3,Beverages,0,None,0,28.7,2.6,0,174,153
2023-03-14,Tuesday,0,3,Rice & Curry,0,None,1,30.6,5.7,0,181,168
2023-03-14,Tuesday,0,3,Fried Rice,0,None,1,31.1,5.5,0,120,91
2023-03-14,Tuesday,0,3,Kottu,0,None,1,32.9,0.6,0,159,130
2023-03-14,Tuesday,0,3,Short Eats,0,None,1,27.5,1.7,0,119,84
2023-03-14,Tuesday,0,3,Beverages,0,None,1,28.3,2.9,0,112,103
2023-03-15,Wednesday,0,3,Rice & Curry,0,None,1,26.6,7.0,0,105,84
2023-03-15,Wednesday,0,3,Fried Rice,0,None,1,26.9,3.4,0,125,109
2023-03-15,Wednesday,0,3,Kottu,0,None,1,31.8,0.2,0,123,89
2023-03-15,Wednesday,0,3,Short Eats,0,None,1,30.5,4.9,0,85,72
2023-03-15,Wednesday,0,3,Beverages,0,None,1,30.3,3.8,0,120,105
2023-03-16,Thursday,0,3,Rice & Curry,0,None,0,32.1,5.0,0,141,126
2023-03-16,Thursday,0,3,Fried Rice,0,None,0,30.3,2.6,0,154,142
2023-03-16,Thursday,0,3,Kottu,0,None,0,29.8,6.8,0,105,86
2023-03-16,Thursday,0,3,Short Eats,0,None,0,26.3,0.7,0,93,67
2023-03-16,Thursday,0,3,Beverages,0,None,0,26.4,1.1,0,92,75
2023-03-17,Friday,0,3,Rice & Curry,0,None,0,30.3,1.6,0,189,148
2023-03-17,Friday,0,3,Fried Rice,0,None,0,27.3,6.2,0,134,95
2023-03-17,Friday,0,3,Kottu,0,None,0,27.1,0.1,0,162,123
2023-03-17,Friday,0,3,Short Eats,0,None,0,33.0,14.7,0,82,59
2023-03-17,Friday,0,3,Beverages,0,None,0,28.8,1.0,0,133,94
2023-03-18,Saturday,1,3,Rice & Curry,0,None,0,27.8,2.5,0,173,195
2023-03-18,Saturday,1,3,Fried Rice,0,None,0,28.9,7.5,0,116,109
2023-03-18,Saturday,1,3,Kottu,0,None,0,28.6,17.6,0,103,103
2023-03-18,Saturday,1,3,Short Eats,0,None,0,29.6,3.5,0,196,188
2023-03-18,Saturday,1,3,Beverages,0,None,0,30.2,3.6,0,115,111
2023-03-19,Sunday,1,3,Rice & Curry,0,None,0,27.9,3.6,0,197,187
2023-03-19,Sunday,1,3,Fried Rice,0,None,0,28.7,2.5,0,100,106
2023-03-19,Sunday,1,3,Kottu,0,None,0,26.9,5.0,0,191,195
2023-03-19,Sunday,1,3,Short Eats,0,None,0,30.4,1.9,0,81,72
2023-03-19,Sunday,1,3,Beverages,0,None,0,32.0,2.7,0,141,123
2023-03-20,Monday,0,3,Rice & Curry,0,None,0,28.8,3.6,0,182,144
2023-03-20,Monday,0,3,Fried Rice,0,None,0,30.2,0.7,0,168,158
2023-03-20,Monday,0,3,Kottu,0,None,0,27.8,4.3,0,144,129
2023-03-20,Monday,0,3,Short Eats,0,None,0,26.9,14.0,0,126,96
2023-03-20,Monday,0,3,Beverages,0,None,0,32.2,2.3,0,159,132
2023-03-21,Tuesday,0,3,Rice & Curry,0,None,0,28.4,7.1,0,80,65
2023-03-21,Tuesday,0,3,Fried Rice,0,None,0,30.1,11.9,0,136,101
2023-03-21,Tuesday,0,3,Kottu,0,None,0,27.2,0.1,0,116,92
2023-03-21,Tuesday,0,3,Short Eats,0,None,0,29.7,6.1,0,199,179
2023-03-21,Tuesday,0,3,Beverages,0,None,0,30.1,8.1,0,187,156
2023-03-22,Wednesday,0,3,Rice & Curry,0,None,0,26.2,17.3,0,152,127
2023-03-22,Wednesday,0,3,Fried Rice,0,None,0,32.6,0.2,0,198,150
2023-03-22,Wednesday,0,3,Kottu,0,None,0,27.3,0.4,0,112,93
2023-03-22,Wednesday,0,3,Short Eats,0,None,0,26.3,0.6,0,132,108
2023-03-22,Wednesday,0,3,Beverages,0,None,0,30.8,0.1,0,168,144
2023-03-23,Thursday,0,3,Rice & Curry,0,None,0,32.1,2.4,0,190,158
2023-03-23,Thursday,0,3,Fried Rice,0,None,0,28.4,3.0,0,102,72
2023-03-23,Thursday,0,3,Kottu,0,None,0,28.2,4.9,0,185,163
2023-03-23,Thursday,0,3,Short Eats,0,None,0,27.1,0.8,0,198,172
2023-03-23,Thursday,0,3,Beverages,0,None,0,29.1,8.1,0,165,126
2023-03-24,Friday,0,3,Rice & Curry,0,None,0,30.6,15.4,0,122,106
2023-03-24,Friday,0,3,Fried Rice,0,None,0,29.5,3.8,0,87,80
2023-03-24,Friday,0,3,Kottu,0,None,0,31.4,0.5,0,168,147
2023-03-24,Friday,0,3,Short Eats,0,None,0,30.7,1.0,0,159,144
2023-03-24,Friday,0,3,Beverages,0,None,0,30.7,3.4,0,141,122
2023-03-25,Saturday,1,3,Rice & Curry,0,None,0,33.0,0.2,0,152,167
2023-03-25,Saturday,1,3,Fried Rice,0,None,0,33.0,5.6,0,196,198
2023-03-25,Saturday,1,3,Kottu,0,None,0,31.2,8.4,0,181,170
2023-03-25,Saturday,1,3,Short Eats,0,None,0,30.7,6.6,0,161,178
2023-03-25,Saturday,1,3,Beverages,0,None,0,28.2,8.1,0,80,70
2023-03-26,Sunday,1,3,Rice & Curry,0,None,0,29.8,0.0,0,94,97
2023-03-26,Sunday,1,3,Fried Rice,0,None,0,30.3,3.3,0,98,94
2023-03-26,Sunday,1,3,Kottu,0,None,0,29.1,1.1,0,192,187
2023-03-26,Sunday,1,3,Short Eats,0,None,0,26.1,3.5,0,151,157
2023-03-26,Sunday,1,3,Beverages,0,None,0,30.3,2.5,0,82,82
2023-03-27,Monday,0,3,Rice & Curry,0,None,0,32.7,7.5,0,107,76
2023-03-27,Monday,0,3,Fried Rice,0,None,0,28.4,1.9,0,177,147
2023-03-27,Monday,0,3,Kottu,0,None,0,27.7,2.6,0,122,109
2023-03-27,Monday,0,3,Short Eats,0,None,0,31.7,5.1,0,122,86
2023-03-27,Monday,0,3,Beverages,0,None,0,27.4,0.0,0,126,90
2023-03-28,Tuesday,0,3,Rice & Curry,0,None,0,32.7,4.3,0,130,93
2023-03-28,Tuesday,0,3,Fried Rice,0,None,0,32.5,1.7,0,113,84
2023-03-28,Tuesday,0,3,Kottu,0,None,0,30.3,3.0,0,189,147
2023-03-28,Tuesday,0,3,Short Eats,0,None,0,31.6,3.1,0,95,69
2023-03-28,Tuesday,0,3,Beverages,0,None,0,31.0,2.0,0,156,125
2023-03-29,Wednesday,0,3,Rice & Curry,0,None,0,26.9,0.8,0,174,159
2023-03-29,Wednesday,0,3,Fried Rice,0,None,0,31.6,0.8,0,142,103
2023-03-29,Wednesday,0,3,Kottu,0,None,0,30.0,1.2,0,115,93
2023-03-29,Wednesday,0,3,Short Eats,0,None,0,26.6,6.8,0,123,87
2023-03-29,Wednesday,0,3,Beverages,0,None,0,30.4,12.1,0,198,170
2023-03-30,Thursday,0,3,Rice & Curry,0,None,0,29.6,3.6,0,105,79
2023-03-30,Thursday,0,3,Fried Rice,0,None,0,30.3,2.1,0,121,112
2023-03-30,Thursday,0,3,Kottu,0,None,0,28.5,1.1,0,116,90
2023-03-30,Thursday,0,3,Short Eats,0,None,0,31.1,7.6,0,118,102
2023-03-30,Thursday,0,3,Beverages,0,None,0,26.7,3.9,0,176,142
2023-03-31,Friday,0,3,Rice & Curry,0,None,0,27.1,1.1,0,187,171
2023-03-31,Friday,0,3,Fried Rice,0,None,0,27.5,0.4,0,127,99
2023-03-31,Friday,0,3,Kottu,0,None,0,27.6,0.9,0,90,68
2023-03-31,Friday,0,3,Short Eats,0,None,0,28.7,3.6,0,104,98
2023-03-31,Friday,0,3,Beverages,0,None,0,27.0,4.8,0,146,118
2023-04-01,Saturday,1,4,Rice & Curry,0,None,0,29.1,5.2,0,154,175
2023-04-01,Saturday,1,4,Fried Rice,0,None,0,26.9,0.4,0,169,159
2023-04-01,Saturday,1,4,Kottu,0,None,0,32.3,5.9,0,115,100
2023-04-01,Saturday,1,4,Short Eats,0,None,0,32.3,0.9,0,87,83
2023-04-01,Saturday,1,4,Beverages,0,None,0,28.4,3.8,0,92,92
2023-04-02,Sunday,1,4,Rice & Curry,0,None,0,26.5,6.4,0,106,109
2023-04-02,Sunday,1,4,Fried Rice,0,None,0,27.9,3.6,0,146,146
2023-04-02,Sunday,1,4,Kottu,0,None,0,28.3,1.6,0,149,127
2023-04-02,Sunday,1,4,Short Eats,0,None,0,28.6,1.8,0,114,121
2023-04-02,Sunday,1,4,Beverages,0,None,0,29.3,0.2,0,123,107
2023-04-03,Monday,0,4,Rice & Curry,0,None,0,32.7,4.0,0,126,95
2023-04-03,Monday,0,4,Fried Rice,0,None,0,29.8,0.4,0,134,119
2023-04-03,Monday,0,4,Kottu,0,None,0,28.4,4.4,0,163,133
2023-04-03,Monday,0,4,Short Eats,0,None,0,28.7,0.5,0,194,143
2023-04-03,Monday,0,4,Beverages,0,None,0,32.9,10.5,0,187,142
2023-04-04,Tuesday,0,4,Rice & Curry,0,None,0,30.7,0.4,0,101,73
2023-04-04,Tuesday,0,4,Fried Rice,0,None,0,31.3,0.5,0,95,79
2023-04-04,Tuesday,0,4,Kottu,0,None,0,27.1,0.3,0,115,89
2023-04-04,Tuesday,0,4,Short Eats,0,None,0,27.8,1.8,0,164,129
2023-04-04,Tuesday,0,4,Beverages,0,None,0,27.7,2.9,0,146,117
2023-04-05,Wednesday,0,4,Rice & Curry,0,None,0,29.1,3.7,0,134,99
2023-04-05,Wednesday,0,4,Fried Rice,0,None,0,31.5,3.4,0,139,127
2023-04-05,Wednesday,0,4,Kottu,0,None,0,27.5,10.7,0,121,101
2023-04-05,Wednesday,0,4,Short Eats,0,None,0,30.4,4.5,0,185,170
2023-04-05,Wednesday,0,4,Beverages,0,None,0,31.6,6.2,0,131,119
2023-04-06,Thursday,0,4,Rice & Curry,0,None,0,28.3,0.1,0,170,149
2023-04-06,Thursday,0,4,Fried Rice,0,None,0,28.4,14.9,0,89,81
2023-04-06,Thursday,0,4,Kottu,0,None,0,26.9,7.9,0,115,98
2023-04-06,Thursday,0,4,Short Eats,0,None,0,27.0,9.1,0,189,141
2023-04-06,Thursday,0,4,Beverages,0,None,0,29.5,2.0,0,104,90
2023-04-07,Friday,0,4,Rice & Curry,0,None,0,26.9,2.6,0,147,108
2023-04-07,Friday,0,4,Fried Rice,0,None,0,32.7,3.2,0,111,81
2023-04-07,Friday,0,4,Kottu,0,None,0,30.2,11.0,0,99,80
2023-04-07,Friday,0,4,Short Eats,0,None,0,26.7,4.1,0,172,121
2023-04-07,Friday,0,4,Beverages,0,None,0,30.2,1.8,0,110,79
2023-04-08,Saturday,1,4,Rice & Curry,0,None,0,31.5,2.5,0,81,80
2023-04-08,Saturday,1,4,Fried Rice,0,None,0,31.3,3.9,0,158,179
2023-04-08,Saturday,1,4,Kottu,0,None,0,27.7,0.6,0,152,163
2023-04-08,Saturday,1,4,Short Eats,0,None,0,27.9,0.8,0,95,82
2023-04-08,Saturday,1,4,Beverages,0,None,0,29.6,22.9,1,96,74
2023-04-09,Sunday,1,4,Rice & Curry,0,None,0,27.5,0.8,0,115,115
2023-04-09,Sunday,1,4,Fried Rice,0,None,0,29.0,0.6,0,195,187
2023-04-09,Sunday,1,4,Kottu,0,None,0,30.6,1.7,0,106,102
2023-04-09,Sunday,1,4,Short Eats,0,None,0,31.8,5.3,0,165,186
2023-04-09,Sunday,1,4,Beverages,0,None,0,27.7,0.6,0,100,85
2023-04-10,Monday,0,4,Rice & Curry,0,None,0,27.8,5.7,0,137,102
2023-04-10,Monday,0,4,Fried Rice,0,None,0,30.3,1.6,0,169,128
2023-04-10,Monday,0,4,Kottu,0,None,0,32.8,6.5,0,124,88
2023-04-10,Monday,0,4,Short Eats,0,None,0,28.6,1.2,0,90,73
2023-04-10,Monday,0,4,Beverages,0,None,0,31.9,0.4,0,105,77
2023-04-11,Tuesday,0,4,Rice & Curry,0,None,0,32.1,1.1,0,161,132
2023-04-11,Tuesday,0,4,Fried Rice,0,None,0,28.6,2.0,0,117,93
2023-04-11,Tuesday,0,4,Kottu,0,None,0,32.7,0.6,0,143,128
2023-04-11,Tuesday,0,4,Short Eats,0,None,0,28.2,4.7,0,139,100
2023-04-11,Tuesday,0,4,Beverages,0,None,0,28.0,10.7,0,139,124
2023-04-12,Wednesday,0,4,Rice & Curry,0,None,0,31.8,2.7,0,87,80
2023-04-12,Wednesday,0,4,Fried Rice,0,None,0,30.5,3.8,0,139,113
2023-04-12,Wednesday,0,4,Kottu,0,None,0,32.2,0.4,0,123,102
2023-04-12,Wednesday,0,4,Short Eats,0,None,0,30.8,0.2,0,166,146
2023-04-12,Wednesday,0,4,Beverages,0,None,0,26.5,0.3,0,103,73
2023-04-13,Thursday,0,4,Rice & Curry,1,Sinhala_Tamil_New_Year,0,29.6,2.0,0,110,128
2023-04-13,Thursday,0,4,Fried Rice,1,Sinhala_Tamil_New_Year,0,28.4,6.0,0,86,116
2023-04-13,Thursday,0,4,Kottu,1,Sinhala_Tamil_New_Year,0,28.5,2.1,0,84,109
2023-04-13,Thursday,0,4,Short Eats,1,Sinhala_Tamil_New_Year,0,31.4,1.2,0,117,126
2023-04-13,Thursday,0,4,Beverages,1,Sinhala_Tamil_New_Year,0,29.6,9.2,0,87,116
2023-04-14,Friday,0,4,Rice & Curry,1,Sinhala_Tamil_New_Year,1,30.4,1.9,0,129,136
2023-04-14,Friday,0,4,Fried Rice,1,Sinhala_Tamil_New_Year,1,27.8,1.2,0,184,238
2023-04-14,Friday,0,4,Kottu,1,Sinhala_Tamil_New_Year,1,29.7,0.2,0,193,226
2023-04-14,Friday,0,4,Short Eats,1,Sinhala_Tamil_New_Year,1,26.9,2.6,0,81,103
2023-04-14,Friday,0,4,Beverages,1,Sinhala_Tamil_New_Year,1,30.1,5.5,0,111,142
2023-04-15,Saturday,1,4,Rice & Curry,0,None,1,27.1,0.2,0,96,107
2023-04-15,Saturday,1,4,Fried Rice,0,None,1,27.6,1.9,0,138,139
2023-04-15,Saturday,1,4,Kottu,0,None,1,28.7,0.7,0,195,178
2023-04-15,Saturday,1,4,Short Eats,0,None,1,26.9,0.9,0,125,105
2023-04-15,Saturday,1,4,Beverages,0,None,1,32.9,4.5,0,173,190
2023-04-16,Sunday,1,4,Rice & Curry,0,None,0,31.9,10.0,0,97,100
2023-04-16,Sunday,1,4,Fried Rice,0,None,0,27.5,15.3,0,125,132
2023-04-16,Sunday,1,4,Kottu,0,None,0,31.4,4.3,0,154,144
2023-04-16,Sunday,1,4,Short Eats,0,None,0,31.3,1.3,0,171,146
2023-04-16,Sunday,1,4,Beverages,0,None,0,27.2,0.6,0,158,137
2023-04-17,Monday,0,4,Rice & Curry,0,None,0,32.8,2.7,0,102,93
2023-04-17,Monday,0,4,Fried Rice,0,None,0,31.1,3.1,0,140,124
2023-04-17,Monday,0,4,Kottu,0,None,0,30.3,0.4,0,102,89
2023-04-17,Monday,0,4,Short Eats,0,None,0,32.1,4.0,0,180,133
2023-04-17,Monday,0,4,Beverages,0,None,0,29.2,0.0,0,80,71
2023-04-18,Tuesday,0,4,Rice & Curry,0,None,0,32.2,1.3,0,178,142
2023-04-18,Tuesday,0,4,Fried Rice,0,None,0,31.6,0.9,0,89,79
2023-04-18,Tuesday,0,4,Kottu,0,None,0,31.7,3.8,0,145,114
2023-04-18,Tuesday,0,4,Short Eats,0,None,0,31.5,3.2,0,165,150
2023-04-18,Tuesday,0,4,Beverages,0,None,0,31.9,7.2,0,157,118
2023-04-19,Wednesday,0,4,Rice & Curry,0,None,0,32.7,1.8,0,154,137
2023-04-19,Wednesday,0,4,Fried Rice,0,None,0,31.9,2.5,0,162,154
2023-04-19,Wednesday,0,4,Kottu,0,None,0,28.6,2.4,0,99,89
2023-04-19,Wednesday,0,4,Short Eats,0,None,0,27.5,0.6,0,181,145
2023-04-19,Wednesday,0,4,Beverages,0,None,0,30.9,0.0,0,117,87
2023-04-20,Thursday,0,4,Rice & Curry,0,None,0,27.3,2.0,0,96,81
2023-04-20,Thursday,0,4,Fried Rice,0,None,0,29.4,4.1,0,167,121
2023-04-20,Thursday,0,4,Kottu,0,None,0,27.6,4.9,0,199,169
2023-04-20,Thursday,0,4,Short Eats,0,None,0,30.7,6.5,0,110,78
2023-04-20,Thursday,0,4,Beverages,0,None,0,28.3,4.0,0,162,116
2023-04-21,Friday,0,4,Rice & Curry,0,None,0,28.3,6.1,0,181,136
2023-04-21,Friday,0,4,Fried Rice,0,None,0,31.8,2.9,0,124,91
2023-04-21,Friday,0,4,Kottu,0,None,0,28.3,2.3,0,97,77
2023-04-21,Friday,0,4,Short Eats,0,None,0,26.4,6.5,0,126,120
2023-04-21,Friday,0,4,Beverages,0,None,0,32.5,4.1,0,96,83
2023-04-22,Saturday,1,4,Rice & Curry,0,None,0,29.5,0.8,0,94,91
2023-04-22,Saturday,1,4,Fried Rice,0,None,0,31.9,1.9,0,88,99
2023-04-22,Saturday,1,4,Kottu,0,None,0,27.4,3.3,0,89,84
2023-04-22,Saturday,1,4,Short Eats,0,None,0,26.2,0.1,0,197,182
2023-04-22,Saturday,1,4,Beverages,0,None,0,29.6,1.4,0,196,168
2023-04-23,Sunday,1,4,Rice & Curry,0,None,0,32.0,1.0,0,148,162
2023-04-23,Sunday,1,4,Fried Rice,0,None,0,27.3,6.5,0,153,172
2023-04-23,Sunday,1,4,Kottu,0,None,0,30.9,4.0,0,182,202
2023-04-23,Sunday,1,4,Short Eats,0,None,0,32.4,6.1,0,179,191
2023-04-23,Sunday,1,4,Beverages,0,None,0,27.1,3.8,0,139,133
2023-04-24,Monday,0,4,Rice & Curry,0,None,0,32.5,2.6,0,164,118
2023-04-24,Monday,0,4,Fried Rice,0,None,0,26.4,1.3,0,171,131
2023-04-24,Monday,0,4,Kottu,0,None,0,27.9,6.2,0,89,68
2023-04-24,Monday,0,4,Short Eats,0,None,0,31.3,2.4,0,156,120
2023-04-24,Monday,0,4,Beverages,0,None,0,27.1,7.7,0,186,133
2023-04-25,Tuesday,0,4,Rice & Curry,0,None,0,32.3,0.6,0,147,114
2023-04-25,Tuesday,0,4,Fried Rice,0,None,0,31.4,0.4,0,94,66
2023-04-25,Tuesday,0,4,Kottu,0,None,0,30.6,13.2,0,94,87
2023-04-25,Tuesday,0,4,Short Eats,0,None,0,28.8,7.0,0,199,152
2023-04-25,Tuesday,0,4,Beverages,0,None,0,31.1,15.9,0,161,119
2023-04-26,Wednesday,0,4,Rice & Curry,0,None,0,31.1,0.8,0,128,104
2023-04-26,Wednesday,0,4,Fried Rice,0,None,0,32.8,3.8,0,140,102
2023-04-26,Wednesday,0,4,Kottu,0,None,0,27.1,1.0,0,185,134
2023-04-26,Wednesday,0,4,Short Eats,0,None,0,30.8,3.2,0,103,75
2023-04-26,Wednesday,0,4,Beverages,0,None,0,32.0,5.1,0,120,108
2023-04-27,Thursday,0,4,Rice & Curry,0,None,0,29.8,3.8,0,189,154
2023-04-27,Thursday,0,4,Fried Rice,0,None,0,29.4,0.7,0,81,70
2023-04-27,Thursday,0,4,Kottu,0,None,0,27.5,0.4,0,95,76
2023-04-27,Thursday,0,4,Short Eats,0,None,0,30.6,3.2,0,167,150
2023-04-27,Thursday,0,4,Beverages,0,None,0,26.8,1.8,0,178,127
2023-04-28,Friday,0,4,Rice & Curry,0,None,0,31.5,0.9,0,86,79
2023-04-28,Friday,0,4,Fried Rice,0,None,0,29.8,5.7,0,195,162
2023-04-28,Friday,0,4,Kottu,0,None,0,27.4,8.4,0,165,122
2023-04-28,Friday,0,4,Short Eats,0,None,0,27.8,11.7,0,119,113
2023-04-28,Friday,0,4,Beverages,0,None,0,31.4,0.1,0,104,75
2023-04-29,Saturday,1,4,Rice & Curry,0,None,0,28.4,1.3,0,121,120
2023-04-29,Saturday,1,4,Fried Rice,0,None,0,26.7,4.3,0,168,161
2023-04-29,Saturday,1,4,Kottu,0,None,0,26.7,2.3,0,90,81
2023-04-29,Saturday,1,4,Short Eats,0,None,0,29.7,1.4,0,171,182
2023-04-29,Saturday,1,4,Beverages,0,None,0,27.9,1.5,0,88,84
2023-04-30,Sunday,1,4,Rice & Curry,0,None,0,32.4,3.0,0,121,118
2023-04-30,Sunday,1,4,Fried Rice,0,None,0,29.9,0.7,0,159,174
2023-04-30,Sunday,1,4,Kottu,0,None,0,32.3,1.3,0,119,118
2023-04-30,Sunday,1,4,Short Eats,0,None,0,30.2,0.1,0,87,96
2023-04-30,Sunday,1,4,Beverages,0,None,0,30.6,0.7,0,83,90
2023-05-01,Monday,0,5,Rice & Curry,0,None,0,32.8,7.8,0,88,79
2023-05-01,Monday,0,5,Fried Rice,0,None,0,29.5,13.7,0,142,117
2023-05-01,Monday,0,5,Kottu,0,None,0,26.9,5.2,0,113,84
2023-05-01,Monday,0,5,Short Eats,0,None,0,32.2,2.2,0,198,145
2023-05-01,Monday,0,5,Beverages,0,None,0,30.8,0.4,0,147,129
2023-05-02,Tuesday,0,5,Rice & Curry,0,None,0,32.2,0.3,0,84,79
2023-05-02,Tuesday,0,5,Fried Rice,0,None,0,28.4,1.4,0,181,151
2023-05-02,Tuesday,0,5,Kottu,0,None,0,31.0,1.5,0,90,83
2023-05-02,Tuesday,0,5,Short Eats,0,None,0,30.6,1.5,0,167,138
2023-05-02,Tuesday,0,5,Beverages,0,None,0,31.8,1.6,0,169,129
2023-05-03,Wednesday,0,5,Rice & Curry,0,None,0,26.8,0.4,0,112,85
2023-05-03,Wednesday,0,5,Fried Rice,0,None,0,27.0,1.7,0,126,94
2023-05-03,Wednesday,0,5,Kottu,0,None,0,30.3,2.3,0,101,89
2023-05-03,Wednesday,0,5,Short Eats,0,None,0,31.6,7.4,0,170,146
2023-05-03,Wednesday,0,5,Beverages,0,None,0,26.9,4.5,0,145,113
2023-05-04,Thursday,0,5,Rice & Curry,0,None,0,26.0,4.6,0,149,136
2023-05-04,Thursday,0,5,Fried Rice,0,None,0,27.6,7.3,0,166,119
2023-05-04,Thursday,0,5,Kottu,0,None,0,28.4,8.1,0,126,98
2023-05-04,Thursday,0,5,Short Eats,0,None,0,27.5,0.1,0,196,157
2023-05-04,Thursday,0,5,Beverages,0,None,0,31.3,9.4,0,96,86
2023-05-05,Friday,0,5,Rice & Curry,1,Vesak,0,31.5,4.4,0,161,208
2023-05-05,Friday,0,5,Fried Rice,1,Vesak,0,32.1,0.0,0,138,151
2023-05-05,Friday,0,5,Kottu,1,Vesak,0,29.1,2.5,0,179,214
2023-05-05,Friday,0,5,Short Eats,1,Vesak,0,26.9,2.1,0,157,193
2023-05-05,Friday,0,5,Beverages,1,Vesak,0,26.1,2.2,0,93,130
2023-05-06,Saturday,1,5,Rice & Curry,0,None,0,28.0,7.8,0,162,183
2023-05-06,Saturday,1,5,Fried Rice,0,None,0,31.8,4.8,0,107,90
2023-05-06,Saturday,1,5,Kottu,0,None,0,32.7,5.2,0,198,198
2023-05-06,Saturday,1,5,Short Eats,0,None,0,30.4,2.4,0,199,209
2023-05-06,Saturday,1,5,Beverages,0,None,0,29.8,0.4,0,109,93
2023-05-07,Sunday,1,5,Rice & Curry,0,None,0,30.0,1.3,0,93,95
2023-05-07,Sunday,1,5,Fried Rice,0,None,0,28.1,1.4,0,173,176
2023-05-07,Sunday,1,5,Kottu,0,None,0,26.5,8.4,0,81,84
2023-05-07,Sunday,1,5,Short Eats,0,None,0,30.2,8.9,0,134,134
2023-05-07,Sunday,1,5,Beverages,0,None,0,31.9,1.3,0,91,92
2023-05-08,Monday,0,5,Rice & Curry,0,None,0,33.0,7.7,0,100,72
2023-05-08,Monday,0,5,Fried Rice,0,None,0,31.8,3.7,0,112,99
2023-05-08,Monday,0,5,Kottu,0,None,0,29.7,0.1,0,114,103
2023-05-08,Monday,0,5,Short Eats,0,None,0,32.2,3.4,0,124,108
2023-05-08,Monday,0,5,Beverages,0,None,0,26.6,9.7,0,125,112
2023-05-09,Tuesday,0,5,Rice & Curry,0,None,0,30.2,8.9,0,172,128
2023-05-09,Tuesday,0,5,Fried Rice,0,None,0,32.6,2.4,0,108,93
2023-05-09,Tuesday,0,5,Kottu,0,None,0,30.7,0.6,0,83,66
2023-05-09,Tuesday,0,5,Short Eats,0,None,0,29.4,4.2,0,145,111
2023-05-09,Tuesday,0,5,Beverages,0,None,0,29.3,16.5,0,151,130
2023-05-10,Wednesday,0,5,Rice & Curry,0,None,0,26.5,1.2,0,96,68
2023-05-10,Wednesday,0,5,Fried Rice,0,None,0,30.2,9.5,0,162,125
2023-05-10,Wednesday,0,5,Kottu,0,None,0,32.8,1.6,0,192,164
2023-05-10,Wednesday,0,5,Short Eats,0,None,0,29.3,2.4,0,163,123
2023-05-10,Wednesday,0,5,Beverages,0,None,0,29.6,0.0,0,125,89
2023-05-11,Thursday,0,5,Rice & Curry,0,None,0,31.8,7.4,0,176,138
2023-05-11,Thursday,0,5,Fried Rice,0,None,0,31.6,3.4,0,141,113
